4.440000 	 0.04808
4.460000 	-0.00138 
4.480000 	 0.05141
4.500000 	 0.10420
4.520000 	 0.15699
4.540000 	 0.20979
4.560000 	 0.26258
4.580000 	 0.16996
4.600000 	 0.07734
4.620000 	-0.01527 
4.640000 	-0.10789 
4.660000 	-0.20051 
4.680000 	-0.06786 
4.700000 	 0.06479
4.720000 	 0.01671
4.740000 	-0.03137 
4.760000 	-0.07945 
4.780000 	-0.12753 
4.800000 	-0.17561 
4.820000 	-0.22369 
4.840000 	-0.27177 
4.860000 	-0.15851 
4.880000 	-0.04525 
4.900000 	 0.06802
4.920000 	 0.18128
4.940000 	 0.14464
4.960000 	 0.10800
4.980000 	 0.07137
5.000000 	 0.03473
5.020000 	 0.09666
5.040000 	 0.15860
5.060000 	 0.22053
5.080000 	 0.18296
5.100000 	 0.14538
5.120000 	 0.10780
5.140000 	 0.07023
5.160000 	 0.03265
5.180000 	 0.06649
5.200000 	 0.10033
5.220000 	 0.13417
5.240000 	 0.10337
5.260000 	 0.07257
5.280000 	 0.04177
5.300000 	 0.01097
5.320000 	-0.01983 
5.340000 	 0.04438
5.360000 	 0.10860
5.380000 	 0.17281
5.400000 	 0.10416
5.420000 	 0.03551
5.440000 	-0.03315 
5.460000 	-0.10180 
5.480000 	-0.07262 
5.500000 	-0.04344 
5.520000 	-0.01426 
5.540000 	 0.01492
5.560000 	-0.02025 
5.580000 	-0.05543 
5.600000 	-0.09060 
5.620000 	-0.12578 
5.640000 	-0.16095 
5.660000 	-0.19613 
5.680000 	-0.14784 
5.700000 	-0.09955 
5.720000 	-0.05127 
5.740000 	-0.00298 
5.760000 	-0.01952 
5.780000 	-0.03605 
5.800000 	-0.05259 
5.820000 	-0.04182 
5.840000 	-0.03106 
5.860000 	-0.02903 
5.880000 	-0.02699 
5.900000 	 0.02515
5.920000 	 0.01770
5.940000 	 0.02213
5.960000 	 0.02656
5.980000 	 0.00419
6.000000 	-0.01819 
6.020000 	-0.04057 
6.040000 	-0.06294 
6.060000 	-0.02417 
6.080000 	 0.01460
6.100000 	 0.05337
6.120000 	 0.02428
6.140000 	-0.00480 
6.160000 	-0.03389 
6.180000 	-0.00557 
6.200000 	 0.02274
6.220000 	 0.00679
6.240000 	-0.00915 
6.260000 	-0.02509 
6.280000 	-0.04103 
6.300000 	-0.05698 
6.320000 	-0.01826 
6.340000 	 0.02046
6.360000 	 0.00454
6.380000 	-0.01138 
6.400000 	-0.00215 
6.420000 	 0.00708
6.440000 	 0.00496
6.460000 	 0.00285
6.480000 	 0.00074
6.500000 	-0.00534 
6.520000 	-0.01141 
6.540000 	 0.00361
6.560000 	 0.01863
6.580000 	 0.03365
6.600000 	 0.04867
6.620000 	 0.03040
6.640000 	 0.01213
6.660000 	-0.00614 
6.680000 	-0.02441 
6.700000 	 0.01375
6.720000 	 0.01099
6.740000 	 0.00823
6.760000 	 0.00547
6.780000 	 0.00812
6.800000 	 0.01077
6.820000 	-0.00692 
6.840000 	-0.02461 
6.860000 	-0.04230 
6.880000 	-0.05999 
6.900000 	-0.07768 
6.920000 	-0.09538 
6.940000 	-0.06209 
6.960000 	-0.02880 
6.980000 	 0.00448
7.000000 	 0.03777
7.020000 	 0.01773
7.040000 	-0.00231 
7.060000 	-0.02235 
7.080000 	 0.01791
7.100000 	 0.05816
7.120000 	 0.03738
7.140000 	 0.01660
7.160000 	-0.00418 
7.180000 	-0.02496 
7.200000 	-0.04574 
7.220000 	-0.02071 
7.240000 	 0.00432
7.260000 	 0.02935
7.280000 	 0.01526
7.300000 	 0.01806
7.320000 	 0.02086
7.340000 	 0.00793
7.360000 	-0.00501 
7.380000 	-0.01795 
7.400000 	-0.03089 
7.420000 	-0.01841 
7.440000 	-0.00593 
7.460000 	 0.00655
7.480000 	-0.02519 
7.500000 	-0.05693 
7.520000 	-0.04045 
7.540000 	-0.02398 
7.560000 	-0.00750 
7.580000 	 0.00897
7.600000 	 0.00384
7.620000 	-0.00129 
7.640000 	-0.00642 
7.660000 	-0.01156 
7.680000 	-0.02619 
7.700000 	-0.04082 
7.720000 	-0.05545 
7.740000 	-0.04366 
7.760000 	-0.03188 
7.780000 	-0.06964 
7.800000 	-0.05634 
7.820000 	-0.04303 
7.840000 	-0.02972 
7.860000 	-0.01642 
7.880000 	-0.00311 
7.900000 	 0.01020
7.920000 	 0.02350
7.940000 	 0.03681
7.960000 	 0.05011
7.980000 	 0.02436
8.000000 	-0.00139 
8.020000 	-0.02714 
8.040000 	-0.00309 
8.060000 	 0.02096
8.080000 	 0.04501
8.100000 	 0.06906
8.120000 	 0.05773
8.140000 	 0.04640
8.160000 	 0.03507
8.180000 	 0.03357
8.200000 	 0.03207
8.220000 	 0.03057
8.240000 	 0.03250
8.260000 	 0.03444
8.280000 	 0.03637
8.300000 	 0.01348
8.320000 	-0.00942 
8.340000 	-0.03231 
8.360000 	-0.02997 
8.380000 	-0.03095 
8.400000 	-0.03192 
8.420000 	-0.02588 
8.440000 	-0.01984 
8.460000 	-0.01379 
8.480000 	-0.00775 
8.500000 	-0.01449 
8.520000 	-0.02123 
8.540000 	 0.01523
8.560000 	 0.05170
8.580000 	 0.08816
8.600000 	 0.12463
8.620000 	 0.16109
8.640000 	 0.12987
8.660000 	 0.09864
8.680000 	 0.06741
8.700000 	 0.03618
8.720000 	 0.00495
8.740000 	 0.00420
8.760000 	 0.00345
8.780000 	 0.00269
8.800000 	-0.05922 
8.820000 	-0.12112 
8.840000 	-0.18303 
8.860000 	-0.12043 
8.880000 	-0.05782 
8.900000 	 0.00479
8.920000 	 0.06740
8.940000 	 0.13001
8.960000 	 0.08373
8.980000 	 0.03745
9.000000 	 0.06979
9.020000 	 0.10213
9.040000 	-0.03517 
9.060000 	-0.17247 
9.080000 	-0.13763 
9.100000 	-0.10278 
9.120000 	-0.06794 
9.140000 	-0.03310 
9.160000 	-0.03647 
9.180000 	-0.03984 
9.200000 	-0.00517 
9.220000 	 0.02950
9.240000 	 0.06417
9.260000 	 0.09883
9.280000 	 0.13350
9.300000 	 0.05924
9.320000 	-0.01503 
9.340000 	-0.08929 
9.360000 	-0.16355 
9.380000 	-0.06096 
9.400000 	 0.04164
9.420000 	 0.01551
9.440000 	-0.01061 
9.460000 	-0.03674 
9.480000 	-0.06287 
9.500000 	-0.08899 
9.520000 	-0.05430 
9.540000 	-0.01961 
9.560000 	 0.01508
9.580000 	 0.04977
9.600000 	 0.08446
9.620000 	 0.05023
9.640000 	 0.01600
9.660000 	-0.01823 
9.680000 	-0.05246 
9.700000 	-0.08669 
9.720000 	-0.06769 
9.740000 	-0.04870 
9.760000 	-0.02970 
9.780000 	-0.01071 
9.800000 	 0.00829
9.820000 	-0.00314 
9.840000 	 0.02966
9.860000 	 0.06246
9.880000 	-0.00234 
9.900000 	-0.06714 
9.920000 	-0.04051 
9.940000 	-0.01388 
9.960000 	 0.01274
9.980000 	 0.00805
10.000000 	 0.03024
10.020000 	 0.05243
10.040000 	 0.02351
10.060000 	-0.00541 
10.080000 	-0.03432 
10.100000 	-0.06324 
10.120000 	-0.09215 
10.140000 	-0.12107 
10.160000 	-0.08450 
10.180000 	-0.04794 
10.200000 	-0.01137 
10.220000 	 0.02520
10.240000 	 0.06177
10.260000 	 0.04028
10.280000 	 0.01880
10.300000 	 0.04456
10.320000 	 0.07032
10.340000 	 0.09608
10.360000 	 0.12184
10.380000 	 0.06350
10.400000 	 0.00517
10.420000 	-0.05317 
10.440000 	-0.03124 
10.460000 	-0.00930 
10.480000 	 0.01263
10.500000 	 0.03457
10.520000 	 0.03283
10.540000 	 0.03109
10.560000 	 0.02935
10.580000 	 0.04511
10.600000 	 0.06087
10.620000 	 0.07663
10.640000 	 0.09239
10.660000 	 0.05742
10.680000 	 0.02245
10.700000 	-0.01252 
10.720000 	 0.00680
10.740000 	 0.02611
10.760000 	 0.04543
10.780000 	 0.01571
10.800000 	-0.01402 
10.820000 	-0.04374 
10.840000 	-0.07347 
10.860000 	-0.03990 
10.880000 	-0.00633 
10.900000 	 0.02724
10.920000 	 0.06080
10.940000 	 0.03669
10.960000 	 0.01258
10.980000 	-0.01153 
11.000000 	-0.03564 
11.020000 	-0.00677 
11.040000 	 0.02210
11.060000 	 0.05098
11.080000 	 0.07985
11.100000 	 0.06915
11.120000 	 0.05845
11.140000 	 0.04775
11.160000 	 0.03706
11.180000 	 0.02636
11.200000 	 0.05822
11.220000 	 0.09009
11.240000 	 0.12196
11.260000 	 0.10069
11.280000 	 0.07943
11.300000 	 0.05816
11.320000 	 0.03689
11.340000 	 0.01563
11.360000 	-0.00564 
11.380000 	-0.02690 
11.400000 	-0.04817 
11.420000 	-0.06944 
11.440000 	-0.09070 
11.460000 	-0.11197 
11.480000 	-0.11521 
11.500000 	-0.11846 
11.520000 	-0.12170 
11.540000 	-0.12494 
11.560000 	-0.16500 
11.580000 	-0.20505 
11.600000 	-0.15713 
11.620000 	-0.10921 
11.640000 	-0.06129 
11.660000 	-0.01337 
11.680000 	 0.03455
11.700000 	 0.08247
11.720000 	 0.07576
11.740000 	 0.06906
11.760000 	 0.06236
11.780000 	 0.08735
11.800000 	 0.11235
11.820000 	 0.13734
11.840000 	 0.12175
11.860000 	 0.10616
11.880000 	 0.09057
11.900000 	 0.07498
11.920000 	 0.08011
11.940000 	 0.08524
11.960000 	 0.09037
11.980000 	 0.06208
12.000000 	 0.03378
12.020000 	 0.00549
12.040000 	-0.02281 
12.060000 	-0.05444 
12.080000 	-0.04030 
12.100000 	-0.02615 
12.120000 	-0.01201 
12.140000 	-0.02028 
12.160000 	-0.02855 
12.180000 	-0.06243 
12.200000 	-0.03524 
12.220000 	-0.00805 
12.240000 	-0.04948 
12.260000 	-0.03643 
12.280000 	-0.02337 
12.300000 	-0.03368 
12.320000 	-0.01879 
12.340000 	-0.00389 
12.360000 	 0.01100
12.380000 	 0.02589
12.400000 	 0.01446
12.420000 	 0.00303
12.440000 	-0.00840 
12.460000 	 0.00463
12.480000 	 0.01766
12.500000 	 0.03069
12.520000 	 0.04372
12.540000 	 0.02165
12.560000 	-0.00042 
12.580000 	-0.02249 
12.600000 	-0.04456 
12.620000 	-0.03638 
12.640000 	-0.02819 
12.660000 	-0.02001 
12.680000 	-0.01182 
12.700000 	-0.02445 
12.720000 	-0.03707 
12.740000 	-0.04969 
12.760000 	-0.05882 
12.780000 	-0.06795 
12.800000 	-0.07707 
12.820000 	-0.08620 
12.840000 	-0.09533 
12.860000 	-0.06276 
12.880000 	-0.03018 
12.900000 	 0.00239
12.920000 	 0.03496
12.940000 	 0.04399
12.960000 	 0.05301
12.980000 	 0.03176
13.000000 	 0.01051
13.020000 	-0.01073 
13.040000 	-0.03198 
13.060000 	-0.05323 
13.080000 	 0.00186
13.100000 	 0.05696
13.120000 	 0.01985
13.140000 	-0.01726 
13.160000 	-0.05438 
13.180000 	-0.01204 
13.200000 	 0.03031
13.220000 	 0.07265
13.240000 	 0.11499
13.260000 	 0.07237
13.280000 	 0.02975
13.300000 	-0.01288 
13.320000 	 0.01212
13.340000 	 0.03711
13.360000 	 0.03517
13.380000 	 0.03323
13.400000 	 0.01853
13.420000 	 0.00383
13.440000 	 0.00342
13.460000 	-0.02181 
13.480000 	-0.04704 
13.500000 	-0.07227 
13.520000 	-0.09750 
13.540000 	-0.12273 
13.560000 	-0.08317 
13.580000 	-0.04362 
13.600000 	-0.00407 
13.620000 	 0.03549
13.640000 	 0.07504
13.660000 	 0.11460
13.680000 	 0.07769
13.700000 	 0.04078
13.720000 	 0.00387
13.740000 	 0.00284
13.760000 	 0.00182
13.780000 	-0.05513 
13.800000 	 0.04732
13.820000 	 0.05223
13.840000 	 0.05715
13.860000 	 0.06206
13.880000 	 0.06698
13.900000 	 0.07189
13.920000 	 0.02705
13.940000 	-0.01779 
13.960000 	-0.06263 
13.980000 	-0.10747 
14.000000 	-0.15232 
14.020000 	-0.12591 
14.040000 	-0.09950 
14.060000 	-0.07309 
14.080000 	-0.04668 
14.100000 	-0.02027 
14.120000 	 0.00614
14.140000 	 0.03255
14.160000 	 0.00859
14.180000 	-0.01537 
14.200000 	-0.03932 
14.220000 	-0.06328 
14.240000 	-0.03322 
14.260000 	-0.00315 
14.280000 	 0.02691
14.300000 	 0.01196
14.320000 	-0.00300 
14.340000 	 0.00335
14.360000 	 0.00970
14.380000 	 0.01605
14.400000 	 0.02239
14.420000 	 0.04215
14.440000 	 0.06191
14.460000 	 0.08167
14.480000 	 0.03477
14.500000 	-0.01212 
14.520000 	-0.01309 
14.540000 	-0.01407 
14.560000 	-0.05274 
14.580000 	-0.02544 
14.600000 	 0.00186
14.620000 	 0.02916
14.640000 	 0.05646
14.660000 	 0.08376
14.680000 	 0.01754
14.700000 	-0.04869 
14.720000 	-0.02074 
14.740000 	 0.00722
14.760000 	 0.03517
14.780000 	-0.00528 
14.800000 	-0.04572 
14.820000 	-0.08617 
14.840000 	-0.06960 
14.860000 	-0.05303 
14.880000 	-0.03646 
14.900000 	-0.01989 
14.920000 	-0.00332 
14.940000 	 0.01325
14.960000 	 0.02982
14.980000 	 0.01101
15.000000 	-0.00781 
15.020000 	-0.02662 
15.040000 	-0.00563 
15.060000 	 0.01536
15.080000 	 0.03635
15.100000 	 0.05734
15.120000 	 0.03159
15.140000 	 0.00584
15.160000 	-0.01992 
15.180000 	-0.00201 
15.200000 	 0.01589
15.220000 	-0.01024 
15.240000 	-0.03636 
15.260000 	-0.06249 
15.280000 	-0.04780 
15.300000 	-0.03311 
15.320000 	-0.04941 
15.340000 	-0.06570 
15.360000 	-0.08200 
15.380000 	-0.04980 
15.400000 	-0.01760 
15.420000 	 0.01460
15.440000 	 0.04680
15.460000 	 0.07900
15.480000 	 0.04750
15.500000 	 0.01600
15.520000 	-0.01550 
15.540000 	-0.00102 
15.560000 	 0.01347
15.580000 	 0.02795
15.600000 	 0.04244
15.620000 	 0.05692
15.640000 	 0.03781
15.660000 	 0.01870
15.680000 	-0.00041 
15.700000 	-0.01952 
15.720000 	-0.00427 
15.740000 	 0.01098
15.760000 	 0.02623
15.780000 	 0.04148
15.800000 	 0.01821
15.820000 	-0.00506 
15.840000 	-0.00874 
15.860000 	-0.03726 
15.880000 	-0.06579 
15.900000 	-0.02600 
15.920000 	 0.01380
15.940000 	 0.05359
15.960000 	 0.09338
15.980000 	 0.05883
16.000000 	 0.02429
16.020000 	-0.01026 
16.040000 	-0.04480 
16.060000 	-0.01083 
16.080000 	-0.01869 
16.100000 	-0.02655 
16.120000 	-0.03441 
16.140000 	-0.02503 
16.160000 	-0.01564 
16.180000 	-0.00626 
16.200000 	-0.01009 
16.220000 	-0.01392 
16.240000 	 0.01490
16.260000 	 0.04372
16.280000 	 0.03463
16.300000 	 0.02098
16.320000 	 0.00733
16.340000 	-0.00632 
16.360000 	-0.01997 
16.380000 	 0.00767
16.400000 	 0.03532
16.420000 	 0.03409
16.440000 	 0.03287
16.460000 	 0.03164
16.480000 	 0.02403
16.500000 	 0.01642
16.520000 	 0.00982
16.540000 	 0.00322
16.560000 	-0.00339 
16.580000 	 0.02202
16.600000 	-0.01941 
16.620000 	-0.06085 
16.640000 	-0.10228 
16.660000 	-0.07847 
16.680000 	-0.05466 
16.700000 	-0.03084 
16.720000 	-0.00703 
16.740000 	 0.01678
16.760000 	 0.01946
16.780000 	 0.02214
16.800000 	 0.02483
16.820000 	 0.01809
16.840000 	-0.00202 
16.860000 	-0.02213 
16.880000 	-0.00278 
16.900000 	 0.01656
16.920000 	 0.03590
16.940000 	 0.05525
16.960000 	 0.07459
16.980000 	 0.06203
17.000000 	 0.04948
17.020000 	 0.03692
17.040000 	-0.00145 
17.060000 	 0.04599
17.080000 	 0.04079
17.100000 	 0.03558
17.120000 	 0.03037
17.140000 	 0.03626
17.160000 	 0.04215
17.180000 	 0.04803
17.200000 	 0.05392
17.220000 	 0.04947
17.240000 	 0.04502
17.260000 	 0.04056
17.280000 	 0.03611
17.300000 	 0.03166
17.320000 	 0.00614
17.340000 	-0.01937 
17.360000 	-0.04489 
17.380000 	-0.07040 
17.400000 	-0.09592 
17.420000 	-0.07745 
17.440000 	-0.05899 
17.460000 	-0.04052 
17.480000 	-0.02206 
17.500000 	-0.00359 
17.520000 	 0.01487
17.540000 	 0.01005
17.560000 	 0.00523
17.580000 	 0.00041
17.600000 	-0.00441 
17.620000 	-0.00923 
17.640000 	-0.01189 
17.660000 	-0.01523 
17.680000 	-0.01856 
17.700000 	-0.02190 
17.720000 	-0.00983 
17.740000 	 0.00224
17.760000 	 0.01431
17.780000 	 0.00335
17.800000 	-0.00760 
17.820000 	-0.01856 
17.840000 	-0.00737 
17.860000 	 0.00383
17.880000 	 0.01502
17.900000 	 0.02622
17.920000 	 0.01016
17.940000 	-0.00590 
17.960000 	-0.02196 
17.980000 	-0.00121 
18.000000 	 0.01953
18.020000 	 0.04027
18.040000 	 0.02826
18.060000 	 0.01625
18.080000 	 0.00424
18.100000 	 0.00196
18.120000 	-0.00031 
18.140000 	-0.00258 
18.160000 	-0.00486 
18.180000 	-0.00713 
18.200000 	-0.00941 
18.220000 	-0.01168 
18.240000 	-0.01396 
18.260000 	-0.01750 
18.280000 	-0.02104 
18.300000 	-0.02458 
18.320000 	-0.02813 
18.340000 	-0.03167 
18.360000 	-0.03521 
18.380000 	-0.04205 
18.400000 	-0.04889 
18.420000 	-0.03559 
18.440000 	-0.02229 
18.460000 	-0.00899 
18.480000 	 0.00431
18.500000 	 0.01762
18.520000 	 0.00714
18.540000 	-0.00334 
18.560000 	-0.01383 
18.580000 	 0.01314
18.600000 	 0.04011
18.620000 	 0.06708
18.640000 	 0.04820
18.660000 	 0.02932
18.680000 	 0.01043
18.700000 	-0.00845 
18.720000 	-0.02733 
18.740000 	-0.04621 
18.760000 	-0.03155 
18.780000 	-0.01688 
18.800000 	-0.00222 
18.820000 	 0.01244
18.840000 	 0.02683
18.860000 	 0.04121
18.880000 	 0.05559
18.900000 	 0.03253
18.920000 	 0.00946
18.940000 	-0.01360 
18.960000 	-0.01432 
18.980000 	-0.01504 
19.000000 	-0.01576 
19.020000 	-0.04209 
19.040000 	-0.02685 
19.060000 	-0.01161 
19.080000 	 0.00363
19.100000 	 0.01887
19.120000 	 0.03411
19.140000 	 0.03115
19.160000 	 0.02819
19.180000 	 0.02917
19.200000 	 0.03015
19.220000 	 0.03113
19.240000 	 0.00388
19.260000 	-0.02337 
19.280000 	-0.05062 
19.300000 	-0.03820 
19.320000 	-0.02579 
19.340000 	-0.01337 
19.360000 	-0.00095 
19.380000 	 0.01146
19.400000 	 0.02388
19.420000 	 0.03629
19.440000 	 0.01047
19.460000 	-0.01535 
19.480000 	-0.04117 
19.500000 	-0.06699 
19.520000 	-0.05207 
19.540000 	-0.03715 
19.560000 	-0.02222 
19.580000 	-0.00730 
19.600000 	 0.00762
19.620000 	 0.02254
19.640000 	 0.03747
19.660000 	 0.04001
19.680000 	 0.04256
19.700000 	 0.04507
19.720000 	 0.04759
19.740000 	 0.05010
19.760000 	 0.04545
19.780000 	 0.04080
19.800000 	 0.02876
19.820000 	 0.01671
19.840000 	 0.00467
19.860000 	-0.00738 
19.880000 	-0.00116 
19.900000 	 0.00506
19.920000 	 0.01128
19.940000 	 0.01750
19.960000 	-0.00211 
19.980000 	-0.02173 
20.000000 	-0.04135 
20.020000 	-0.06096 
20.040000 	-0.08058 
20.060000 	-0.06995 
20.080000 	-0.05931 
20.100000 	-0.04868 
20.120000 	-0.03805 
20.140000 	-0.02557 
20.160000 	-0.01310 
20.180000 	-0.00063 
20.200000 	 0.01185
20.220000 	 0.02432
20.240000 	 0.03680
20.260000 	 0.04927
20.280000 	 0.02974
20.300000 	 0.01021
20.320000 	-0.00932 
20.340000 	-0.02884 
20.360000 	-0.04837 
20.380000 	-0.06790 
20.400000 	-0.04862 
20.420000 	-0.02934 
20.440000 	-0.01006 
20.460000 	 0.00922
20.480000 	 0.02851
20.500000 	 0.04779
20.520000 	 0.02456
20.540000 	 0.00133
20.560000 	-0.02190 
20.580000 	-0.04513 
20.600000 	-0.06836 
20.620000 	-0.04978 
20.640000 	-0.03120 
20.660000 	-0.01262 
20.680000 	 0.00596
20.700000 	 0.02453
20.720000 	 0.04311
20.740000 	 0.06169
20.760000 	 0.08027
20.780000 	 0.09885
20.800000 	 0.06452
20.820000 	 0.03019
20.840000 	-0.00414 
20.860000 	-0.03848 
20.880000 	-0.07281 
20.900000 	-0.05999 
20.920000 	-0.04717 
20.940000 	 0.03435 
20.960000 	-0.03231 
20.980000 	-0.03028 
21.000000 	-0.02824 
21.020000 	-0.00396 
21.040000 	 0.02032
21.060000 	 0.00313
21.080000 	-0.01406 
21.100000 	-0.03124 
21.120000 	-0.04843 
21.140000 	-0.06562 
21.160000 	-0.05132 
21.180000 	-0.03702 
21.200000 	-0.02272 
21.220000 	-0.00843 
21.240000 	 0.00587
21.260000 	 0.02017
21.280000 	 0.02698
21.300000 	 0.03379
21.320000 	 0.04061
21.340000 	 0.04742
21.360000 	 0.05423
21.380000 	 0.03535
21.400000 	 0.01647
21.420000 	 0.01622
21.440000 	 0.01598
21.460000 	 0.01574
21.480000 	 0.00747
21.500000 	-0.00080 
21.520000 	-0.00907 
21.540000 	 0.00072
21.560000 	 0.01051
21.580000 	 0.02030
21.600000 	 0.03009
21.620000 	 0.03989
21.640000 	 0.03478
21.660000 	 0.02967
21.680000 	 0.02457
21.700000 	 0.03075
21.720000 	 0.03694
21.740000 	 0.04313
21.760000 	 0.04931
21.780000 	 0.05550
21.800000 	 0.06168
21.820000 	-0.00526 
21.840000 	-0.07220 
21.860000 	-0.06336 
21.880000 	-0.05451 
21.900000 	-0.04566 
21.920000 	-0.03681 
21.940000 	-0.03678 
21.960000 	-0.03675 
21.980000 	-0.03672 
22.000000 	-0.01765 
22.020000 	 0.00143
22.040000 	 0.02051
22.060000 	 0.03958
22.080000 	 0.05866
22.100000 	 0.03556
22.120000 	 0.01245
22.140000 	-0.01066 
22.160000 	-0.03376 
22.180000 	-0.05687 
22.200000 	-0.04502 
22.220000 	-0.03317 
22.240000 	-0.02131 
22.260000 	-0.00946 
22.280000 	 0.00239
22.300000 	-0.00208 
22.320000 	-0.00654 
22.340000 	-0.01101 
22.360000 	-0.01548 
22.380000 	-0.01200 
